"D55_130_T1_20180201"	"D55_130_T1_20181106"	"D55_PMN_130_T0_20180201"	"D55_PMN_130_T0_20181106"	"D55_PMN_130_T1_20180201"	"D55_PMN_130_T1_20181106"	"D60_130_T1_20180208"	"D60_130_T1_20181113"	"D60_PMN_130_T0_20180208"	"D60_PMN_130_T0_20181113"	"D60_PMN_130_T1_20180208"	"D60_PMN_130_T1_20181113"	"D6_130_T1_20180131"	"D6_130_T1_20181108"	"D6_PMN_130_T0_20180131"	"D6_PMN_130_T0_20181108"	"D6_PMN_130_T1_20180131"	"D6_PMN_130_T1_20181108"	"D55_H041_T1_20180201"	"D55_H041_T1_20190110"	"D55_PMN_H041_T0_20180201"	"D55_PMN_H041_T0_20190110"	"D55_PMN_H041_T1_20180201"	"D55_PMN_H041_T1_20190110"	"D60_H041_T1_20180208"	"D60_PMN_H041_T0_20180208"	"D60_PMN_H041_T0_20181212"	"D60_PMN_H041_T1_20180208"	"D60_PMN_H041_T1_20181212"	"D6_H041_T1_20180131"	"D6_PMN_H041_T0_20180131"	"D6_PMN_H041_T0_20190122"	"D6_PMN_H041_T1_20180131"	"D6_PMN_H041_T1_20190122"
"NGO_2002"	11.0057469805457	11.1669420747637	12.6533556209222	12.4035277419537	11.5580998765557	11.7926990811965	10.8766358255158	11.16399287738	11.5854388314213	12.2211788444053	12.0195083150828	11.1640391602047	10.9275595226916	11.1648467225253	12.1307317145885	12.0102495991052	11.3878072349288	10.9663617045239	10.9577484019578	11.2061812544552	12.4905061032901	11.69339618622	12.1867928564842	10.8860233941317	11.1106815257076	11.976401224953	11.6860285648671	12.3013682806523	10.9257388900518	10.8871006067206	12.1223900405266	11.5800959516067	12.0529610740544	11.3659958020359
"NGO_2005"	8.06998888545728	7.83171463134585	7.9636161757357	8.14687985506708	7.88994254093817	8.74850162930805	8.28871105358006	8.02855190260537	8.38858546528542	7.79824676317546	8.19954901377012	9.27177184762362	8.191212803396	8.85882361897973	7.93215413630707	8.32427444910921	7.39262926020981	8.29896387079079	9.19711866100424	9.15738935145833	8.90517595900049	8.70693171519885	8.498569786909	9.0326937892172	9.50329376097754	8.70060743147672	8.44934079728188	8.38446995313777	9.27140757789667	9.1221825205272	7.86457242314112	8.18787479636266	8.35512458694012	9.17847579239173
"NGO_2006"	6.42148186477172	6.12700602860792	6.52622164951429	6.14920639455031	6.21913521778723	6.36419673636112	7.05449633909289	6.11904029008874	7.42065173748456	6.01185111097786	6.92901183609651	6.19825233324897	6.53765649951925	6.02965736315637	5.61334916230604	6.58516943609349	6.04065838420816	6.23093111944179	6.77942914908067	6.93004813287268	7.1610610724167	7.48191560541155	6.57014306850961	7.64277592578363	7.51848406232868	7.87686252811219	6.03668996100084	7.26642974199729	6.95179626659869	7.21895511167434	6.63029490315412	7.58475629696217	6.90037842746567	7.4524796861692
"NGO_2007"	8.37916391355401	8.20043943835173	8.33960637726831	8.04237779508533	8.01240345251478	8.50431883964259	8.45253391669341	8.34286121492304	8.34566688324235	7.93021857807626	8.34843902466285	8.80313916566719	8.68373125295539	8.96777774100913	7.78723397156076	8.67822175219427	7.61354144769682	8.50718099777931	9.41673585263634	9.72536231624487	9.22940395657552	8.78003858663973	8.5168460992575	9.27940588548334	9.59859112417178	8.71326975329265	8.33476264912707	8.88778579853059	9.42762111162316	9.71019250988035	7.83017282863289	8.80622499821533	8.60164280509457	9.36554752809966
"NGO_2008"	8.7129764454851	8.74968219173917	8.36053870518961	8.65069159261058	7.88994254093817	8.44542821518859	9.04859641284126	8.81818418751406	8.36011716340706	8.35642985422812	8.44112484412439	9.69603001842561	8.06385603334823	9.90035650878202	8.05757534275268	8.70993299993921	7.2323266632985	8.23428118474786	9.40894108848436	9.81464146248198	9.14012384584234	9.01305362266455	8.32260899835092	9.07064010459784	9.84300824646615	8.930430738366	8.58181869673403	8.70005299230242	8.95638477399884	9.13214483855061	7.87304253706894	8.91617663502107	8.63695382197423	8.83851936466983
"NGO_2009"	10.7704407663208	10.0185075842007	10.2219254695326	10.5454178890814	9.56221153105042	9.74982129249493	10.9012847922199	10.4322005991618	10.2671867986857	10.4615522865618	9.90534770513765	11.1979595082919	9.77006735505885	11.5698893498624	9.85285765769641	10.5556453938945	9.28215366324529	9.47931872364478	11.0132296895253	10.7763027326257	10.7146585397772	10.9998189368878	9.97320224299586	10.2571774218524	10.9564861231668	10.8563696337547	10.5237348993575	10.1292544802957	10.2848424539846	10.6699516405952	9.83234931131698	10.2657942599801	9.57568867538109	9.70280830298999
"NGO_2010"	11.559895971887	11.7152632618013	12.2232202878807	12.2893622489049	11.9625036162403	11.8191216356121	11.9083391089341	11.689084547718	11.8426129892622	12.3101529851032	11.8684936966775	12.0341948714158	11.443674461787	11.7300772453185	12.2382349122872	11.8170914122077	11.6790490062048	11.570698249313	11.5316738233053	11.6811474565597	12.5201531909558	12.2011675200166	12.0483192201966	11.8483959037137	11.6887130499025	12.149981360305	12.1665573382995	12.0900111353483	11.9805235412135	11.5351331444979	12.1289551159745	11.586031773763	12.1269595674801	11.5211735140769
"NGO_2011"	10.0305788672785	10.0410028883296	12.3987761908365	11.1793105647997	10.5855052154781	12.1073710042227	10.6145088274193	9.78003815822712	13.0227942617506	11.6270065137844	12.5587998460413	11.212414160842	9.52766497457344	9.91660695175558	11.7766277835872	12.2047940871437	11.7842654556941	10.6499856364605	10.9310900184249	10.2822332868978	13.7914052748624	12.7598759513532	12.7127433281542	11.9146544752117	10.4210331057821	13.3084109841247	12.1523701172212	12.8274746726246	11.8324653250212	10.2185758078924	12.7970844631444	12.9399684063613	12.7173880335603	12.4858422992898
"NGO_2012"	9.43147499244546	9.39724180513789	12.308212131025	11.7996511413358	10.1284091319553	11.4939730585877	9.81591585673589	9.35359645516946	12.2485963278105	11.0780082375712	11.8425846274865	10.8047230395616	8.8142861497863	9.90618130393246	11.750662128675	11.7778851285858	10.6956889200764	9.68140670772607	7.44490679001392	6.82226261619478	11.3179253739176	9.29041828799649	10.0993048707251	8.01036777895553	7.49061388029908	10.6959046777034	9.39291660544291	10.6250453685047	8.05952047999249	6.88606614954106	9.67122306569187	9.96037543658538	10.0152100599232	9.8581225528902
"NGO_2013"	9.89794126595926	10.2460279028973	12.288447010166	12.3743116911138	10.14616899761	11.8658395886632	10.2214445151909	9.89403936692565	12.224516446889	11.5448152412293	12.0023290335264	10.2537253384079	9.70840763216869	11.0289894115844	11.9431567041258	12.1964554506388	10.2178667897537	9.97224030909347	10.5354914547186	10.2604650283848	13.0868600940397	11.4218718979506	11.8794022258403	10.2735076426643	10.406486432235	12.2331374122678	11.9871631211416	12.3037874753128	10.644249479336	10.3812264589263	11.7027776946247	11.0211910672838	11.8343652095141	10.7619889205041
"NGO_2014"	12.0214179659185	12.4126403078374	13.2363552299823	13.177611721132	11.3027162582147	12.6427805854342	11.4467891007607	11.5983643222191	13.304415319858	12.7853046788938	12.4171805135733	10.9203203569952	11.9566180683284	13.00727748956	12.7662775493961	13.4572769046141	11.0761802502183	11.6201004147502	12.5957960677752	12.9406193275296	13.751260124226	12.6343746459482	12.8677807144962	12.25735043306	12.2014394198094	12.9968981295202	12.6224172120714	12.8341844019857	12.1294708046684	12.8866847412067	12.5880892454659	12.2034904393857	12.7242155222606	12.1811503805483
"NGO_2015"	10.5299204585217	9.86426890462165	10.3652429050483	10.2224225755685	9.55956159586654	9.36051498651896	10.6380165949362	10.429203384273	10.091047219984	10.0807195553549	9.69673353253468	9.80283664759459	9.92425086041546	10.5289131628786	9.98697620049078	9.96295811411229	9.49234486696577	9.7117774370758	10.3761024635823	10.3276980926921	10.0260721367978	9.66244781696958	9.45547396113466	9.49921193361791	10.5483947020437	9.59231808902139	9.47950124139791	9.32592771350271	9.10409425260088	10.119288089078	9.62486143968011	9.26957236871641	9.61740574666029	9.48288705861606
"NGO_2016"	13.8722219976438	13.2561049151548	13.0931377002196	13.0697600629692	13.2916187838497	13.2307301644093	13.652472868924	13.2554858572915	12.8616598116381	12.9772037093923	13.0940213915453	13.9019495160446	13.481184807223	13.9144134296211	12.9040748858128	13.2094145974282	12.9775404177843	13.0199481989548	14.1359732988453	13.9655277133177	13.4681222500435	13.8081834163813	13.2807799432119	13.5043643111193	14.2282934615113	13.8595735119255	13.6944137134338	13.3461111300499	13.5067477218808	13.9416513294696	13.3875412312279	13.5012773389309	13.6813243438175	12.9969949368442
"NGO_2017"	10.4884099547464	10.4614313436257	10.808608828849	10.6781188547205	10.9803466200536	11.6637136493342	10.1981617433934	10.5136885436115	9.70008255136921	10.8042628898836	10.2625520381774	11.7988243202932	10.6064786256093	10.7904829496915	10.5719621872677	11.106257126414	10.5459514859732	11.2539279435902	10.643611414209	10.2298899834226	11.0421907756427	10.9689913506921	10.7101571447466	10.5752028939284	10.2531399696863	10.8552316610211	11.2258900786314	10.3607336913588	10.6587189331163	10.4019249187072	11.0086450494274	10.9410114351572	11.1755919827257	10.6267842328656
"NGO_2020"	13.567700573039	13.5431812136689	13.5847999485382	13.6359893373955	13.5579355323835	14.1674566219975	13.1772245123026	13.2715503864827	12.9677396239909	13.5220562069249	13.5739976371373	13.9014349894302	13.5407886906498	13.853811833153	13.333258810854	13.8376153060225	13.4158672804626	14.0113429821928	13.5757859267478	13.7183359874435	13.5554770810914	13.5876497840292	13.5433478514539	13.336700286775	13.8259102198196	13.4086645117977	13.7521188782956	13.4824117014464	13.478103649055	13.7088857904577	13.4112535430681	13.279872293594	13.5927010943412	13.2263648440327
"NGO_2021"	12.3001192766658	12.6147156645341	12.1434469220624	12.2035056443294	12.5657183875834	12.5716035891571	12.1857115463074	12.5389606079164	12.1569817445718	11.8474366927063	12.1594340999253	12.2724882789462	12.1502923326456	12.6767080443284	12.4252255720464	12.1552989283149	12.2150939887438	12.6785765221884	12.2154358070711	12.8063431253692	12.1287687719084	11.8496227817616	12.2547345307814	11.9012938792761	12.4093611814477	11.90231899508	12.0869335270249	12.2021529417592	11.9348220238774	12.4575753730083	12.0393289383336	12.0310341839536	12.4717769295965	11.8154221341451
"NGO_2022"	8.66680563180299	9.59177485013412	9.5674928894505	9.44236536484304	9.88569768796168	9.35806997542362	9.47356268599124	9.39478652547719	9.56854130847574	8.5098913465256	9.61046523499915	8.64759365116807	8.8113120411982	9.61323699285567	9.72757308747884	9.17085002874095	8.92930433814106	9.73941654614005	8.71142708170321	9.06844620176365	9.35837906022022	8.48419387744114	9.17491642938172	8.56149066732248	9.34277332666471	9.38849468417542	8.98586957867658	9.39663838695555	9.07466213170905	8.81219501082729	8.71443952287681	9.72225276816537	9.69737960602677	9.95484468531127
"NGO_2023"	11.3634947707864	11.5597055157242	10.6366102725391	10.0567377299577	11.0039057521486	10.7260297213341	12.3735665072523	11.386695907391	11.47307141996	10.076279988027	11.2219704985275	11.0658103649573	11.3868086191263	11.8348057383638	10.6802013608369	10.6698356525949	10.978047203978	11.0737369339766	12.2152126592093	12.2257645463635	11.1326222550868	10.7803442799061	10.8386261821279	10.6877760015949	12.9986518853357	12.0393697363129	10.364913081244	11.0194304477285	10.477758270463	11.6235338269414	11.1995595197653	11.2515275020377	10.9657462478498	10.747803463851
"NGO_2024"	13.499118234853	13.514898925886	12.7437133311563	13.0278770336681	13.8083964691515	13.6517488646281	13.3937670188168	13.6701490898388	13.5880092815645	13.4567042862944	13.376902811946	13.1106153256154	13.7094993108263	12.8598627641663	13.2084647325511	13.3044410337	13.9589725314512	13.8443456375237	13.5838454883649	13.2021599027633	13.3739861571492	13.8431288038891	13.7838259986592	14.0685434257056	13.2949343264774	13.8188614322501	13.6536734373002	13.7654050850097	13.9175612463739	13.7725464245746	13.9576480071911	13.9369835315338	13.9973388134734	14.4211594534238
"NGO_2025"	13.6002231733386	14.0197003430049	12.8906851564501	13.6116118536618	13.9791707401296	13.9177848241634	13.4854289377212	13.9060944164419	13.37251438316	13.2993553309202	13.3920961627684	14.2439956006615	13.695751087467	14.1120621266136	13.4191967213327	13.4222152321849	14.0889469510535	13.9946937252061	13.8969674181914	13.7482278948779	13.3013509004742	13.7180280328952	13.5950782969068	13.9316797525688	13.5600430279793	13.5048524807489	13.7709315383167	13.5038219242719	14.0738148875585	13.9701803064845	13.8329210344764	13.1174509703581	13.9380823218294	13.7388881630884
"NGO_2026"	6.63829846946914	6.70058004391329	6.52622164951429	6.44460884272604	6.48994449146762	7.04538788523631	6.75044832608001	7.16802396511351	6.6091428950629	7.00447125121462	6.23856925632885	6.38591631794144	6.71153446692553	6.34389382360303	6.14345737684205	6.82254109312579	6.74135745349904	6.40685622062896	7.00854637729352	6.77831332794312	6.86655318674616	7.13930790611001	6.71218319846132	7.15807479702135	6.48373154019264	6.67286221210863	7.00293939405146	6.06715622010795	6.92700618354272	6.75951210886669	7.17547808895311	7.30763706796776	7.12333034435272	7.3573333001823
"NGO_2027"	8.55111648854942	8.99890708286122	9.02010773866329	8.62210703662472	8.56299204737557	8.19862422950584	8.89807201251678	8.90900242922801	9.22788197682563	9.02617364225118	8.75451192041495	8.22197759828683	8.89374598992146	8.38997964008825	8.65607661309364	8.95588823705353	8.86845964145062	8.34422558127189	8.43012271230165	8.72374134346351	8.65857471713091	8.90943624255201	8.78136074210046	8.59667051202361	8.49913838931975	8.73826335294369	8.32956582041568	8.23732688297203	8.33384453531553	8.89521749799847	8.5301393763061	8.39811701724433	8.29731550930193	8.36551898101297
"NGO_2028"	10.823269861526	10.4110792090668	10.8292791340906	10.779360064504	10.1086171257815	10.3990222533793	10.5655205835394	10.528887811786	10.9160495945209	10.8578211930936	10.7010259278722	10.1208823927766	10.5731695219927	9.95532558288416	10.6469941340988	10.9672045049192	10.6692486391214	10.2049938863099	10.2977307303171	9.69544869848579	9.92606581239838	10.4371365965293	9.98632085825899	10.006696373243	10.1015254657867	10.3634958654504	10.34072552035	10.1573641805244	10.110246021514	10.1075728099386	10.4650677835658	10.1438833324907	9.88956323397842	10.2691699418887
"NGO_2029"	12.774356472012	12.7991831527342	11.1108625730842	11.7783099051418	11.6517939639856	11.3926471471987	12.5521775687346	12.7800425527157	11.3207813052828	11.820274492393	11.4079650572311	11.7247507704067	12.692443898931	12.591493392843	11.147777771224	11.6534362626018	11.418364179817	11.5250469891971	13.0797490740627	13.1050958263706	11.207431120422	12.0250688148426	11.4414275637534	12.241303183505	12.9131549384115	11.7618387505958	11.8255349253212	11.5649565680139	11.9616872643249	13.1891524221555	11.5116997183982	12.1237195025217	11.5675413986751	11.9895402768696
"NGO_2030"	13.4164539910491	13.5345182173016	12.5285183015175	12.9335353247924	12.7638332910545	12.6420282268772	13.0915464644484	13.2766434829784	12.4084887491226	13.1718960737039	12.4898556778068	12.9387317964663	13.399344150067	13.6475993342181	12.2077545064658	13.1346060861586	12.6731273756534	12.5450226639058	13.7098412616199	13.7461372802179	12.1359041665912	13.0524499279957	12.6106128494121	13.2545709664669	13.7239714735638	12.8757490977614	13.2414129636124	12.4176173347488	13.3991309010763	13.6584741202392	12.8837406664658	12.86554940185	12.5560832371805	12.8375334980811
"NGO_2031"	13.4331803290685	13.3775434464619	12.4875394861087	13.0631575994275	12.8309466879328	12.7772221199163	12.8501727642814	13.2698765971412	12.2067478505619	12.9110557561416	12.2691356882118	13.3511552475036	13.491696477896	13.5336816919217	12.6212237655279	13.1073553799058	12.6440120735367	12.6091768954334	13.6874145990778	13.4887476377545	11.6562162882103	12.3965293044285	12.0151220214321	12.8205428920237	13.3694589174921	12.3337797054214	12.5741126563652	11.7629186111922	12.870662938595	13.5799464466681	12.4942566059514	12.6339239018387	12.0669937495724	12.6770637694009
"NGO_2032"	11.2174710478451	11.1345953515038	12.0362881942682	12.8369830058922	11.417533924551	12.0698207697312	11.1371954503816	11.1062534715031	11.5720069541101	12.4016619624617	11.9295978722201	12.4686314445766	10.981638187085	11.3813299940568	11.7684784838235	12.0172805759445	11.7606110946501	11.2353974746232	11.0106600580128	10.3815412693508	11.3533414052678	11.5440223117205	11.0406906088546	11.3040320885812	10.9534877943297	11.649495037169	11.4392971866992	11.4699179014062	11.3299809521927	10.8654091920609	11.6379729321893	11.2641703706346	11.1696011615928	11.585249096777
"NGO_2033"	8.09787193447907	8.70844051577179	8.17195637218511	8.37589874756099	7.86412074052454	7.68746066876583	8.17636161565044	8.4322847851927	8.06123009940142	8.89084798504542	7.72235642787693	7.49733631569215	8.58957278357428	8.52996621678708	7.89897766446842	8.17522016696824	7.9636234977263	7.10556431150638	8.67800717645453	9.37726376892241	8.82309874322244	8.84619679702424	8.68780278917056	8.73984738751825	8.51011675145993	8.36369990616092	8.62055472424401	8.11824837220629	8.657168530479	8.76311275986873	8.10605026432159	9.02532086643813	8.20594530111724	8.31109084833514
"NGO_2034"	8.83880473209528	8.8420849774541	9.4379382078464	9.45049427230414	8.78398784265083	9.62935326117419	8.92304436567749	8.77715860482136	9.2473611291521	10.1723113458036	9.79319818435574	9.5737812574896	8.53284674420065	8.7304054371843	9.11154138631754	9.65541688610149	9.11279665808931	8.77791279993824	8.6609999911451	7.95112207388811	8.87290661950148	9.26776380390429	8.8405021129985	8.97604872489812	8.58209290859521	9.19125562625707	8.81110845966558	9.28726640299253	9.06924542604826	8.49393109500949	8.8860151832025	8.85438308877335	8.51569206483758	9.24646574617272
"NGO_2035"	10.9388163921634	10.2093415294738	9.54492633648312	9.5943680225563	9.36685389412711	9.76834144741397	10.2453451482038	10.4037776963738	9.57625869345715	10.338454521789	9.67700146424018	9.72736299462992	10.6911775976627	10.260043512327	9.04698195660424	9.74292582515439	9.80863465695758	9.80728380136746	11.1217491096668	10.465945964538	9.62528823932938	10.0666963075445	10.0749517530123	10.3335820559431	10.5417545252881	9.943625363731	9.72563528322512	10.0109892171735	9.97653980342177	11.0900304349128	10.1369799995543	9.73085827863497	9.96533584130609	9.7944445414403
"NGO_2036"	9.4573373149725	8.95516603580442	8.98248494360056	8.32940903958292	8.88501058446297	8.93422761516567	9.04405270176347	9.01378983499795	8.68642861357664	8.82870056650898	8.87933816973448	8.52410960054204	9.28069313042133	8.41975201453605	8.47115570240313	9.0714558031376	8.94201337649538	8.84615196708893	9.87547713462531	9.01913489493275	9.00679091992448	9.29291355902117	9.01742550389155	9.23184912319807	9.18272668761499	8.91079548201628	8.65412758361546	8.86693391418443	9.16120888910696	9.6636892685233	9.28522236663197	8.97178609647751	8.81184254050122	8.76371560847797
"NGO_2037"	7.91121941028534	8.32708283930388	7.7407472734777	7.41496173433259	7.90689784774704	7.49273184023302	8.72704143129801	8.40309567219087	8.82014152610138	7.41525917738894	8.49973060396913	6.98117495341842	8.05376335474466	7.53527449406204	7.63374472105463	7.61676329316135	8.12941861777321	7.48149853358458	8.48623728605979	8.30168416864406	7.79409588304907	8.45318273645836	7.76983588945329	8.61965190859206	8.79208248152158	8.81543272679865	7.17998635801575	8.79146721845066	8.04291626518167	8.77164716572183	7.53037853929329	8.63749313556394	7.72333083113618	8.5125392740371
"NGO_2038"	10.1082995078486	10.8091065647202	9.96081772216287	10.5057034410655	10.4661776900287	10.4400105399236	10.2986672838464	10.5642883099202	9.75957339884866	10.3906311496006	10.1184446958546	10.8636796251271	10.3604113601398	10.9409881222023	10.4982975155195	10.0102707540898	10.1466211506515	10.1282967236672	10.6022191620056	10.8650079525647	10.0202047749692	10.0011390799906	10.2152553243292	10.5545661897743	10.4525283312981	10.005484389569	10.435132178798	10.0803984105215	10.7992168690642	10.8000393718589	10.2854698233767	10.2553988485409	10.3585671607396	10.5127604895296
"NGO_2039"	9.77657857625121	10.139781574164	10.9044042164962	11.9917585301459	10.7834092244671	10.5262815581448	9.9981485075265	9.9834175042342	10.5039189419087	11.0919976080237	10.7533165427036	11.3343418825855	9.89372490375444	10.0308411967426	10.989273569062	10.9657512690173	10.5651999829143	10.1426933875695	10.6864271154828	10.6141534503573	11.9269192589256	11.0748467736888	11.3831415100464	10.4814816186769	10.5856706662391	11.334597611641	11.0152816101432	11.0589253769195	10.6323851885985	9.76947698106982	11.0525916758792	11.5445685077475	11.0659067170373	10.6301025874193
"NGO_2040"	10.7015607449405	10.6833302888248	11.7921076000205	12.4897559798825	11.3153244296279	11.3643395317345	10.9590190913259	10.528887811786	11.928534870622	12.3170644696144	11.5938743666794	12.0178301419841	10.3805583044982	10.3719936909421	11.7119965562823	12.364111199439	11.7789769408538	10.9354678877893	11.135022902778	10.742594575268	12.350894153914	12.5530593380017	11.809202256244	11.9590644873657	11.181153737848	12.5147314604468	12.1157170165985	11.9973964142385	12.011146011304	10.1834024429994	12.4512479519435	12.131045735349	12.0189371621595	11.6251450266055
"NGO_2041"	7.92584662176345	8.17157966457417	7.72455315740365	7.32127787849967	7.58645877199044	8.49541534601468	7.99392337579456	8.06018230383497	7.47561811447934	7.81992502795643	7.44868216747953	8.01237509771973	7.84395197690463	8.51166636351453	7.1421610340404	7.85204605309785	7.08261005165994	8.89243704261468	7.62560866464378	7.97367035789932	7.73722622105922	7.46396257714748	7.38237128616068	7.46103131662312	7.74229692419992	7.29389784433141	7.06888367423367	6.80306855665385	7.99766156301948	7.55463917128142	7.01226423243499	7.93348603023644	7.31454009664943	7.78681105710912
"NGO_2041a"	6.57770823090336	7.33500699160912	6.80027763232786	6.94679224403112	6.67007429998503	7.1659928243948	6.9370707811128	7.53568804898162	7.18408155073697	6.97825868562859	7.15058646944636	7.20061616119706	6.4820108122808	7.60692770528517	6.67422167524752	7.03471395298043	7.17441354812303	6.80298115427981	10.273063300753	12.4166229128243	9.7791774525529	10.9883356726686	10.226353380076	11.3049147556603	11.589850426923	11.4815760535559	10.0532711503689	11.3965584782826	10.5581087207761	10.378908177612	10.0231115242582	12.5736647308478	10.1471326779067	11.5772503595594
"NGO_2043"	7.78379608204211	7.89756672927406	7.88835150982969	8.11975721108565	7.77445548596386	7.81573427799995	7.82244343452936	7.86242120527311	7.9601136194815	8.08695712904197	7.93904110129298	8.70555547347788	7.56892870859296	8.0349149409062	7.82311689422026	7.90211336551859	7.89496975638059	7.68209924782499	7.8452109988051	7.50445501198014	7.63178345043456	7.90219611353168	7.76983588945329	7.8727030314325	7.8851775508078	7.57966351927903	7.58701083388064	7.43524750240692	7.83968543445636	7.9386661037229	7.77694178503167	7.94099844752835	7.80920119650708	7.59781286986153
"NGO_2044"	11.5497606711337	12.2176014260576	10.5867112537341	10.9028451742566	11.7215350293982	11.4268311238683	11.7087119384719	11.9812863806859	10.9496787480255	11.1787290542584	11.4160963979211	11.424967579312	11.9515782794385	12.1672376186614	10.8260850443401	11.2445049911049	11.5919273919119	11.6667606230973	11.98734844521	12.6816109947074	11.2234703584424	11.6624231531739	11.964676601004	12.0571377791238	12.2052251603591	11.583692287774	11.8608638860963	11.911808991178	12.0836339643171	12.346564413686	11.7144655223818	11.797763394251	11.9331413750749	11.6821944710822
"NGO_2045"	12.1058301509503	12.2636559728502	11.063538971336	10.9513317510832	11.6222911874	11.2687913520256	11.8707547361512	12.0092443493665	11.0175065411367	11.306729983282	11.3165163784372	11.5864793604983	12.0612331738976	12.4061426188364	10.9767511194562	11.1951324547794	11.4977736875094	11.5396198613826	12.4423879890546	12.7633759898901	11.3804890646643	11.5492414931251	11.6800028224548	11.8453657676873	12.5619907034625	11.3604919469104	11.5043319675258	11.6819116802398	11.893753228662	12.5916020223999	11.2960636589337	11.3300246846518	11.5886470778302	11.4200241436925
"NGO_2048"	11.5822395640962	11.8265306774623	12.0357494054327	11.5748804895138	11.6843548743671	11.6656892619799	11.5293824872175	11.8158625241965	11.5069440035437	11.8897753751845	11.5107630092601	10.8193264854947	11.7519149959527	11.5544046435513	11.6259075138737	11.7849060029468	11.5885725124307	11.7952831714802	11.6358857241293	12.0259027823304	12.1547611226781	12.0077336586061	11.9860462921986	11.7884442616619	11.5317386511452	11.6336554643017	11.686533562601	11.7741284283383	11.6458319690503	11.9591198634589	11.848857594674	11.6309374164363	11.7472191806138	11.3452858908202
"NGO_2050"	7.70820833578834	7.78021978844822	7.23497530883641	7.16749582832556	7.91529963366913	7.69534020588609	7.6991926424826	7.84795432116751	6.6721610995133	7.51688869996462	7.35942193221641	8.26558796551031	7.84101092317059	8.3285019208931	6.81523289830343	6.69448911696675	7.20367900877772	8.6262688681688	7.54978873542069	7.76077819443056	6.95939078575743	6.55880745420799	7.29858535586386	6.87087779806214	7.34840393566385	6.62792759980045	6.63009269560317	6.68195480154468	7.05795448052418	7.67331723628162	6.86204509166619	7.20975609227719	7.42859883135857	7.05187058753687
"NGO_2051"	6.97676146593108	7.39625595646409	6.45777299940002	6.6212912993862	7.22540683470454	7.00698418529055	7.30197473118487	7.36669843278638	6.6091428950629	7.01738635582165	6.85058425274384	7.61117096106773	6.88837676443218	7.19663737012539	6.78520428132643	6.64879161995831	7.0505611573991	7.79322801490439	6.65050178229136	6.98462654904871	6.32688000309039	6.88797753811031	7.06334813763466	6.74469110912196	6.77356657904081	6.46961729568531	6.53658353408466	6.57601381966037	6.86290864481162	6.70394394261517	6.47248493911574	6.84796539077288	6.94023359694033	6.55831437002567
"NGO_2052"	8.02031832803713	8.46295150956824	8.61663974917671	8.02784300931518	8.70445708308001	8.44542821518859	8.25355760776334	8.32998538208847	8.62207693309307	8.33665417325659	8.70918332369113	8.0528630012735	8.30384323666303	8.15025935465827	8.43939708711106	8.68178011437986	8.65845684315061	8.90000804242941	9.5281375312406	9.28350028577059	9.7947308552426	9.54810372866218	9.89883358528856	9.72195256933874	9.24136631861787	9.41348123095286	9.69983006528212	9.67030755067057	9.66851005930677	9.80998350269605	9.62733910555621	9.77936619597148	9.94208216085186	9.49021718881702
"NGO_2053"	10.5676361180512	11.0683470567552	10.3021035121204	10.3595557555962	10.9279419747305	10.7971543412862	10.6152731550441	10.5516660751163	10.3378457132746	10.3433886137116	10.7946572838997	10.8323443313867	10.6960082868218	11.1560793383756	10.523272930826	10.5352126230607	10.6487731519217	11.1124337310563	10.9286419151775	11.2896824165699	10.7219037180882	10.9254978678728	10.9499032267327	10.8706042108706	11.1093351412562	10.7971567577474	11.0828292132804	11.1839719824336	11.0399800671573	11.1055329027425	10.5086925963168	10.7234371502444	10.8049869881429	10.5931737783048
"NGO_2054"	6.63290942952396	7.00384564630027	6.11728922126594	5.94763528048068	6.46546640133174	5.81882800659913	7.22163926066615	6.8845501181051	6.85517644974406	5.41292733418049	6.53106902842512	5.80922663221075	6.5141160659637	6.99394229848207	6.19397052811764	5.89555974315078	6.44157784772033	6.60071310421313	7.06321243106821	7.45132948693785	6.26152490236957	5.90545462497891	5.87160713774498	6.29808927443216	7.70418216866757	6.90452793368214	5.8018176216264	6.84850383325489	5.92538759791875	7.27341074946719	6.07582681455237	6.91288874382647	6.41422473737216	6.67331922484945
"NGO_2055"	8.1467197239773	8.20820957994851	7.91230600256058	7.86545550117432	7.95657396000518	8.07215335745096	8.49321858233724	8.37830656814449	8.34203129721631	8.0201217942347	7.82500436824902	8.00206943170623	8.28890214378862	8.36638575449673	7.87869039854864	8.14964441972867	7.8502986917276	7.97781725192798	8.49808549750407	8.71269092546715	8.34634862520695	8.78714818752769	8.48005654840874	8.39148960279073	8.38742726035774	8.34097838806405	8.32434996057372	8.25355173966067	7.99190152559951	8.69593599581016	7.93094910720497	8.16886689993774	8.1579587267785	7.7377449863863
"NGO_2056"	13.0421243899441	12.6480509482772	10.9525882990741	11.2445746584763	11.9868433525828	11.6651956124223	12.7006887879822	12.6355791007002	11.6685622084481	11.0919976080237	11.6908930034196	11.8608347823517	12.8410076275932	12.7663180699821	11.3433478460201	11.0192696980438	12.1095083717005	12.0162964193104	13.2365563020284	13.2734767952448	11.5680249767105	11.9712595811873	11.8968651381579	12.1489659528019	13.14882695551	11.8227709058628	11.5921216717322	11.8627728625125	11.6480994867392	13.2920654305901	12.2301256922129	11.935241190301	11.9307821552347	11.6145763179513
