"D55_130_T1_20180201"	"D55_130_T1_20181106"	"D55_PMN_130_T0_20180201"	"D55_PMN_130_T0_20181106"	"D55_PMN_130_T1_20180201"	"D55_PMN_130_T1_20181106"	"D60_130_T1_20180208"	"D60_130_T1_20181113"	"D60_PMN_130_T0_20180208"	"D60_PMN_130_T0_20181113"	"D60_PMN_130_T1_20180208"	"D60_PMN_130_T1_20181113"	"D6_130_T1_20180131"	"D6_130_T1_20181108"	"D6_PMN_130_T0_20180131"	"D6_PMN_130_T0_20181108"	"D6_PMN_130_T1_20180131"	"D6_PMN_130_T1_20181108"
"F9Z35_0881.p01"	10.9771808622683	11.533441183792	10.6859577041247	10.6667844900819	10.8696178241181	10.9855526685005	10.7000226093381	11.3095970116658	10.7521760913657	10.5984104610903	10.96162942034	10.807048334145	11.1942443417832	11.3817371500589	10.3415038155836	10.9532499763714	10.9475559861439	10.8571262351331
"F9Z35_0882.p01"	9.37200846922246	10.297942017027	9.09854870090561	8.22911397532288	9.83669736735766	8.59373287091435	10.2808850950957	10.2073368366644	10.4691366259292	7.65938200033565	10.7719253484642	8.58518348936597	9.33334839648278	9.15111744851877	8.67355338417065	8.78783295632099	9.68856982113307	8.58687769659722
"F9Z35_0883.p01"	11.3515315417165	13.4992824985983	10.9616965553481	12.5659632126303	11.9829942374509	12.9045963865382	11.6566793843606	13.439018597001	11.536908532531	11.7358433068361	11.9471317529212	13.7325708945319	11.5849080426189	13.5360211736756	11.5704566448806	11.6713948685282	12.1500951631029	12.0216252554307
"F9Z35_0884.p01"	11.2145794761583	10.8342954669156	10.2768670372727	11.1813979246259	9.92765929311411	9.88655907983684	11.3718691947536	11.2751030070097	10.8561587528726	10.8841357568653	10.8816306343439	10.6358643866441	10.4815371183363	11.5352987554875	10.2963675464639	10.360950488927	10.2229915499999	10.2158742640171
"F9Z35_0885.p01"	11.3589720737763	10.4846443709869	10.3045928504682	11.4398104937085	10.0980141705844	10.2935933694964	11.0830831329067	10.7604175670636	10.2606707329867	10.497937389622	10.5512641983912	11.5767001047454	11.0007363200133	11.1237921184224	10.4578732436252	10.1549193569082	10.2364032765852	10.2757144039952
"F9Z35_0886.p01"	12.1251558455925	13.0072212104974	12.341949157041	12.4336220095174	12.4172708006061	12.1373841030055	12.227166934958	12.6925490384415	12.5875139855287	12.6240180943004	12.4842462308861	11.9001744212436	12.2369379176041	12.6873119892296	12.380542864965	12.6994187182373	12.3806580749263	12.2260368688949
"F9Z35_0887.p01"	7.23600469813784	8.05763854817113	8.72081012563593	9.06502945447664	8.51722210122499	8.6860862329865	8.39653973421528	7.96514562920605	9.39469055213804	8.82203302113822	9.32659150748176	8.18820110525055	7.37358877861701	7.72387478495826	8.59429584475237	9.1645947899813	8.47605240461178	8.24818826855081
"F9Z35_0888.p01"	8.69683397009997	8.97457517341278	9.22407358081097	9.7030382917657	9.26154164351646	8.94288600140642	9.43380996092078	8.59685680505847	9.73984668847806	8.88265537036477	9.68529742198981	9.75394866697559	8.72229497353648	8.74942926464256	9.58762852251686	9.19151514381558	9.24093393328005	8.69045987827106
"F9Z35_0889.p01"	5.27719159933598	4.91604406959809	5.2524853665524	4.53903411078044	5.08643682226499	5.37461554704506	5.0624680722978	5.18387945162497	5.87593214141733	5.42104968411736	5.11976310966734	4.63946191260991	5.57953692677357	5.02854383162961	5.2165608292276	5.71770591952282	5.39579389351099	4.94407501414657
"F9Z35_0890.p01"	12.7411927152416	12.6963326674165	13.3938358960507	13.7674545513112	13.1393481899134	13.7390944876548	12.913675499161	12.7351111214259	13.2438170882368	13.3975349543631	13.3090514860356	13.5694514025868	12.5422091355432	12.9003068349065	13.7154628980507	13.3241586826396	13.1991811218741	13.3863006597691
"F9Z35_0891.p01"	12.3878347873912	12.5060113687734	12.149266544085	13.0071497500854	12.1340998067831	12.6103100960482	12.3198213886113	12.2335218041337	12.0471448418178	12.1610365197221	12.3227177589797	12.8153156511868	12.3462258836975	12.8530456598042	12.7017110566969	12.1872766649087	12.1485760912277	12.4687859832778
"F9Z35_0892.p01"	10.2182344753441	11.4672352129132	10.8038564222163	11.0897627081621	10.8290569367681	11.0800436909193	10.3421179967512	10.6998359139806	10.4949638805268	10.8274938021032	10.8169946474934	11.0744393014321	10.1371439906444	11.4948144801283	10.7340114737104	11.080323193832	10.5687752010554	10.8833527920256
"F9Z35_0893.p01"	8.34542694168944	8.69117022836961	8.80898537283166	9.22801538214364	9.19921802284509	8.86978887977135	9.09151580436157	8.48674938477865	9.3288425510643	8.67550884725799	9.59521163093624	9.57208951858254	8.221537569715	8.55506587248493	9.20486649065878	8.96995646080105	8.95582822016081	9.27973448145936
"F9Z35_0894.p01"	11.4781646402107	10.9256184080311	10.2989000401379	9.52492901967729	10.7340431187125	10.9864166082967	10.7216355618404	11.3277801318577	10.6433004975465	10.3273089963195	10.4202885655743	9.4656396460328	11.7039072444178	10.3443521114442	9.92076539108544	10.7474539207306	11.0894376458995	11.4197602313178
"F9Z35_0895.p01"	12.5344434774818	13.3970199300585	11.7768973398741	12.5477845036323	12.5182671392348	12.6901619311753	12.2965431322998	12.9538122803585	12.34933359219	11.7332762447435	12.5277735510394	13.1487630869389	12.5359598856057	13.7237215290549	12.3318996983731	12.5483934740916	12.5331926480531	12.6471199271962
"F9Z35_0896.p01"	8.27148950760979	8.59021422363904	8.20309496268077	7.30345696242183	8.39809933057387	8.6472298219054	8.0045507699949	8.59213804889156	8.08647564431061	7.72734830851114	8.02227920586597	7.21550595496479	8.76833636071152	8.06363549609305	7.80615597902914	8.60756409471708	7.99653514099099	8.55585918091764
"F9Z35_0897.p01"	8.05339813401496	8.25604679641574	7.91535210710001	8.07790983617786	8.33119827271519	8.65595571957293	7.92368749719679	8.50192668757658	8.00426430479565	7.99860082222039	7.32017918196718	8.18820110525055	8.27163991302709	8.36132607501314	8.337236313971	8.20370676718657	8.09265331787649	8.87344241616297
"F9Z35_0898.p01"	9.02363288012589	8.65120732246389	7.56121368966186	6.71631355502564	7.82776872339472	8.40469616000832	8.2802729558693	9.11700947978426	8.21668128703605	8.19700122323427	7.48547398554564	7.54700290565207	8.8611337410995	8.60455279745224	7.34781683990303	8.11630919035644	8.3893645986273	8.56627319358566
"F9Z35_0899.p01"	10.8684739396876	10.129263882671	10.6483996180809	9.96404126990278	10.3666187115681	10.2668183060436	10.8773808144293	10.4016430014507	10.9252532813522	10.660262887277	10.8703300401696	9.76396420988291	10.6736384573984	10.1338299783222	10.2512072803496	10.8242436955391	10.5823423598123	10.4030022353218
"F9Z35_0900.p01"	5.46287084116174	5.02214196381787	6.14350931573465	6.63031146239301	6.27269323498163	5.63397179435097	6.78921531535539	5.42546164135834	6.78046868479273	5.70795119117083	6.99720727767245	6.58010767544174	5.30260382657581	6.17397615576674	6.89235679689719	5.95191454104766	5.7672164009173	5.59659837870347
"F9Z35_0901.p01"	7.85039631680332	7.15834658595244	9.25773740606056	8.41716240637694	8.0356817375635	8.60278833337252	8.86260825827216	7.65609632251918	9.7487592990269	9.52460607911505	9.2237304251245	7.90321758617658	7.50569039439558	7.29342759175554	8.6990311337876	9.47835344992062	8.76260183314057	8.22205762389097
"F9Z35_0903.p01"	12.181753333208	11.9550299706842	12.7745311730092	11.803503940135	12.276202533725	12.1240998893826	12.3589098754706	12.4187215930245	14.2529932827415	12.6990774816769	12.839078430427	11.3813226692068	12.2161897721838	10.9944525818981	12.2741715265813	13.5229899465138	13.0804533603144	12.1324865284728
"F9Z35_0904.p01"	11.5916890058977	11.4480539427579	11.0831329430793	10.1475777745273	11.0149683570275	10.4830395712048	11.8277135268312	11.6397500912669	11.4729271485298	10.7473186410492	10.937675763307	9.78706675449303	11.8484162289147	11.409806189174	10.5597751279185	10.7814981654467	10.9157586722856	10.8802306660838
"F9Z35_0905.p01"	10.9672001649584	9.89208429271584	9.60865358869189	9.7311171449729	9.89334960262702	8.96761788174311	10.6649191276166	10.4070192300608	10.207795594467	10.0034383256881	10.1738627349676	9.90941460355241	10.8080014674746	10.3985920448574	9.50104036728495	9.36470349302552	10.0052349620419	9.91388397338753
"F9Z35_0906.p01"	11.6404784552241	10.8328876805665	9.80353552663332	10.5641180615622	10.3260408827519	10.1043889919357	11.3098065113306	11.0152977789403	9.87351791810168	10.378153918958	10.219797560363	11.0797935675692	11.4683897247551	11.5630599096778	10.1002133858617	9.69696224307389	10.2268362150977	10.4373981974029
"F9Z35_0907.p01"	9.56972021470386	8.74811106418471	8.62687750622239	8.68621122233325	8.38496599956988	7.78618603679448	9.31239884340004	8.7884447952667	9.09483121874122	9.10245029641586	8.85145042051786	9.07834237200488	9.69851102396581	8.94131895226477	8.37463704762635	8.35448541841585	8.6975233139958	8.21544996183033
"F9Z35_0908.p01"	5.58460560225577	6.02254977445231	5.28895514954843	5.34928274422866	5.53642356144664	5.91067973836534	5.87280663531839	5.86345603638543	5.12756464609964	5.27206090150488	5.99377453570082	6.18786959814079	5.46896858007873	6.34490577361818	5.46555802729642	5.19988197492602	5.7672164009173	6.04324563202508
"F9Z35_0909.p01"	5.98641207545081	6.00856937404649	4.48515329220893	4.67955705184988	5.6853636482474	5.16073677668353	6.25202094887344	6.25105833960276	4.98375320037376	3.89996382438406	5.37386550817967	5.56015647973218	6.14789070044061	6.24499226604012	5.03280307683809	5.03471785642904	5.11148179426896	5.80234987471298
"F9Z35_0910.p01"	5.87980797725159	5.90621794756938	5.48549371943112	5.6188549010092	5.73119275756919	5.84703800885472	6.19594646621636	6.00587750047239	5.40042289556512	5.51040977968786	5.54182403332819	6.72689843219132	6.17010502241889	5.88993569188916	5.59227751813199	5.71770591952282	5.11148179426896	6.42262875816182
"F9Z35_0911.p01"	7.51609569445959	7.95749986933132	5.42372998705583	5.07279062923123	6.65637736990791	6.41864794959194	8.07112091379052	8.38398720181848	5.25317049934463	6.05580478648698	6.83230634568349	8.57002207760975	7.71639103891708	8.78132936575386	5.27112992318365	5.42766461254499	6.40293582748275	8.64697739803021
"F9Z35_0912.p01"	11.3608791667157	10.9838617071923	10.9221298069925	11.7539927071935	11.6533645245401	11.1487971853802	11.2728729261795	10.8913237487439	10.8122056803385	11.1952022490064	11.1878568197754	12.3216579233859	11.4524971323343	11.2151722655717	11.4748762828691	10.9912599881646	11.4825056689326	11.0875461170049
"F9Z35_0913.p01"	10.0060383662926	10.2663041966624	10.2096852008337	10.7401986011334	10.7053291742585	10.207289093858	10.3606045853614	10.0383423162951	10.0735597885006	10.4624152097036	10.3901705402893	10.8546782445067	10.2610995715224	10.2717681113082	10.5528134879524	10.4167437550583	10.1740479655398	10.3825524852169
"F9Z35_0914.p01"	7.74742031208206	8.62321035505977	7.79056673251307	6.96391639460367	8.06070489671903	7.10371543131488	8.55142814074742	8.3168906790082	7.879531593131	7.36034403792502	8.32773518955392	7.11364221127014	7.90950228115306	8.52110253071392	7.65756772934106	7.52506286376249	7.41319507733196	7.37486088330034
"F9Z35_0915.p01"	10.9859949899903	10.9322072371005	10.0884231152274	10.6441455635388	10.5243850667711	10.4179250064869	10.6212945726136	10.8360997632837	9.72034492780348	10.2446326063129	10.0938958700782	10.8452772472252	11.1231968464842	11.2440433007056	10.3708285543734	10.2033146337235	10.2325840640971	10.6948231997601
"F9Z35_0916.p01"	9.55201652550548	10.0699437404131	10.0391899057101	10.3271902280664	10.1040270345681	9.71574764436256	10.0047809958897	9.78627784457278	9.53183212536492	9.64534856986087	9.91421723800297	10.1549583972142	9.59529495794564	9.86712646617695	10.2583574538481	9.64144012737582	9.6083002772229	9.83436351338343
"F9Z35_0917.p01"	7.42110981195635	8.34846786794227	8.34273191212813	9.74620548519355	8.27533951977681	8.2402240335233	8.33958225846541	7.88233714425809	8.12359058367478	7.89912997003667	8.57520174060749	9.93327781899808	7.24317825416827	9.1037569968912	9.03530947943093	8.17696244830355	7.66208912209849	8.16832445107023
"F9Z35_0918.p01"	10.3141057203851	11.0459326567763	10.6932087310903	10.531111376684	10.4972310905859	11.0414910386426	10.8965097697961	10.9823657744036	11.0542422392545	10.7963500267453	10.8781629480244	10.5342175404898	10.2323578020387	10.98888094128	10.590693285018	10.7600902090821	10.7196341919247	10.6912646152898
"F9Z35_0919.p01"	8.51973030311525	8.12686847762338	8.13638937138345	7.35729791779492	8.26820190310519	7.74574845734957	8.32707766132132	8.31115523468439	8.10978478787162	8.22071290785668	7.93118817608601	6.38033168201289	8.31289418441546	7.57228827309027	7.86754143825631	8.35924865242419	8.08417676888936	8.06915909514429
"F9Z35_0920.p01"	12.9260058813956	13.0308442158197	11.5251345776151	11.4832214438149	12.5995924666575	12.1213496536447	12.944295260674	12.9751180548889	12.3588214839242	11.7470844270141	12.3188861445123	11.4542488673921	13.3020701663847	12.5465002343608	11.7419418208489	11.8680643714705	12.4509513795932	12.6158659856383
"F9Z35_0921.p01"	9.16529434572132	9.25960154671215	8.9730074069979	9.4865055647669	9.20295969720114	9.06250524873546	9.37033217073419	9.32452921167436	9.61542642479296	8.78280532675269	9.02154707970505	9.59845076891387	8.87576509843239	9.71491266630252	9.52258595322846	8.92894165421747	9.04569443590744	9.37749336520598
"F9Z35_0922.p01"	12.9125614178678	12.8562717348261	13.1260302088913	13.7128351633387	13.2051474864297	13.2191228829208	13.054051979102	12.8106989607649	13.0952785494238	13.3315211434096	12.8557025511971	13.469233816755	12.9494109447974	12.7484887894935	13.4825696106442	13.0487512118411	13.0155465750682	13.4012606321904
"F9Z35_0923.p01"	10.0607822456163	11.3975266984797	11.4306914305487	11.577598508258	10.7922955345017	10.9300541239375	10.2547667188557	10.9518862613323	11.2489376165148	11.7832728777207	11.330431059855	10.5145819009383	9.89869878797359	11.2835159759577	11.0943084420791	11.677116991483	11.0113526758446	10.1465293691169
"F9Z35_0924.p01"	9.1979238712704	8.7951862531159	8.9416637497094	8.07790983617786	8.79537148368125	8.6072947762167	9.10376842206018	9.33161723461813	9.2047519625047	8.50754630910037	8.73345718291713	8.33904029638731	9.1027536196581	8.7017292556321	8.76484568227886	8.45579386652573	8.75195772808025	8.39571118238836
"F9Z35_0925.p01"	12.5848100711648	12.2412730229946	11.9605643899011	12.285323903376	12.3731472112431	12.0123303858551	12.2812622248745	12.2359780497557	11.5766494536846	11.7622734199215	11.8491397026168	12.5767755493825	12.5538697934854	12.5477638929047	12.426330290847	11.6198387054743	11.9800221599158	12.1966384484622
"F9Z35_0926.p01"	8.80799834722225	9.6330888714488	10.2485977688664	10.328861325418	9.77270322027746	9.76693750029066	9.26300435821951	9.49709477569104	9.6990437720079	10.2998107580067	10.1766887018096	9.18659574786147	9.13688652573068	9.59286101649679	9.80637860677593	10.2641478456481	9.81144910084847	9.28604258817764
"F9Z35_0927.p01"	9.77696022573034	10.7467997397695	10.9134638086863	11.4839714995807	10.6378629063847	10.3294456103702	10.3160426338412	10.3675797895294	10.2648181750016	11.1862202900889	10.9779204448483	11.0057782034125	9.7256686655229	10.6909266092269	10.8912925837962	10.8362276063766	10.3951593675373	9.85995217362275
"F9Z35_0928.p01"	12.4042637139175	12.5734522280356	12.6308946522239	12.8190449618356	12.7186514264944	12.3933026862338	12.4260238556831	12.2386185688637	12.2532061247213	12.885408688988	12.6425844915319	12.3501844054093	12.3953804332329	12.6438557493072	12.5351124938236	12.7626770124875	12.4394020882998	12.4904454892857
"F9Z35_0929.p01"	9.61518372421522	10.8635459793065	8.75728521946691	11.5641842747931	9.39508788156226	10.2823801824403	10.262433559637	10.402988938471	10.0876768350336	10.4624152097036	10.6109802434456	11.0917684959213	8.70236360025318	11.5820974446959	10.0825962610511	10.5432860656758	8.14248676496099	10.3331703636737
"F9Z35_0930.p01"	11.3756266734028	11.6303541724961	11.7676543502183	12.05133867973	11.3754225388683	11.7467051878415	11.4127933782231	11.7315195628578	12.0000367185696	11.7862480021494	11.6807224161128	11.4988985238239	11.2730412637621	11.1288671832884	11.8164892799745	11.813256208259	11.9384306644791	11.3827346573552
"F9Z35_0931.p01"	13.5211366778142	13.7403447225653	13.0931091290987	14.0260660875954	13.9820997764253	13.678242932228	13.525277514663	13.5275892509267	12.9473570351773	13.1821666556796	13.4105030690449	14.1266434268601	13.7541177362361	14.0975496196264	13.6415212935878	13.3171520414428	13.6392709034349	13.4777826496966
"F9Z35_0932.p01"	9.7889746826093	10.0826365719909	9.68048146795607	8.68621122233325	9.21412677174931	9.31183797760299	9.15882583329893	10.455821761173	9.01331066023024	9.3771096837994	8.88987543980057	9.0182157127494	10.0716333163002	10.3119917954567	9.20486649065878	9.81241601960933	9.34722943947664	9.17825347067288
"F9Z35_0933.p01"	8.89488731851502	8.97797851465258	10.6647212228409	9.63711269954833	10.1685650159378	9.90312719860585	9.17284918275303	9.30305354037792	9.90042747790553	10.0798004837586	9.86425344507939	8.95546925029059	9.42126321064299	8.52453518978755	10.1716385834934	10.2930075254379	9.75398531110758	9.81050151708674
"F9Z35_0934.p01"	9.35764132805051	9.58927926635542	10.2855287761112	9.2738679533327	10.1040270345681	9.65399699518014	9.54398714400373	9.5992875745691	9.52838538432455	9.50546931766055	9.82696051858313	9.24498855381663	9.66523184393878	9.23304958188081	9.78276740301246	9.99762900941701	9.78038944280905	9.80612022465741
"F9Z35_0935.p01"	11.4159314234259	11.8049212743397	11.2658958749614	11.7521259204602	11.1411694964291	11.2070293532925	11.5358232758662	11.7459090783287	11.0560380645493	11.4794111651416	11.5069507785102	11.3704410180053	11.4040212021053	11.7771551140763	11.127484566771	11.5399231492712	11.0191324776128	11.2519668458009
"F9Z35_0936.p01"	15.3296862743198	15.1412638574662	15.4524853707641	15.1832003408086	15.2780998951449	15.3327813377408	15.1006058978238	14.75735454746	15.5245880547315	15.4043767240242	15.439978517374	15.0307377164505	15.0460691284354	14.7247859185565	15.4189189967614	15.3139096875623	15.4302684719337	15.2127946813799
"F9Z35_0937.p01"	6.80762708743922	7.01156854168952	8.30907481510515	8.94803719583641	8.17203150572497	7.87881084960907	6.77680552820485	6.95423920872489	7.92232777397216	7.75202429606845	8.08999808258517	8.75565416345818	6.25542053943643	7.29342759175554	8.88438582315233	7.97433473158419	7.90318150287779	7.57479832763742
"F9Z35_0938.p01"	12.8871297566219	13.2762025797113	13.056751583931	12.6675045030615	13.0739814975548	12.9945097528257	12.9608799981307	13.0170280161921	13.3062579859226	12.8179594188751	12.9763525734292	12.6420196820225	12.9281427634146	13.0667448840614	13.2466479901184	13.0345202204046	13.1562361349735	13.2159836999272
"F9Z35_0940.p01"	10.4816231146507	10.4079284528648	12.806975832085	13.1212211205126	11.0845251333531	11.5562050408327	10.7016347215825	10.561448053811	12.8936393822977	13.4628308102321	12.7868695415957	12.4288614710712	9.14092865698469	10.5758846790775	12.5158529418242	13.0559059124857	12.6827223934598	10.2339253638278
"F9Z35_0941.p01"	14.0169915569852	13.375103815718	13.3976134820767	14.614284673532	12.9768600306779	13.7905750732178	13.4119328207764	13.7878803025157	13.1454791725787	13.8104798833748	13.4739004895906	14.1393588991379	13.2702321403416	13.8877944578591	13.4872932057696	14.1223715503809	13.4082808553688	13.4268055751349
"F9Z35_0942.p01"	9.58575979177197	9.22565629956675	10.4253366768315	10.8789700892234	9.50220094330741	10.3829193752321	9.88501147683502	9.17175800606676	10.3944478838101	10.3475939999474	10.9360090324142	10.0687149791438	8.58850182881276	9.46844038376752	10.3266147893946	10.4337456350709	9.99850337994031	9.25422223411806
"F9Z35_0943.p01"	10.2289491864965	10.9838617071923	11.7989090668162	12.8364750432416	10.7430607946216	11.5345140294026	10.7708409901897	10.8190613078565	11.1065901622937	11.7526723100784	11.8974696846529	11.4614453113998	9.49888422088173	11.1478801181471	11.7677225203624	11.6584364995872	10.9672227999577	10.5451518903593
"F9Z35_0944.p01"	10.9490026770231	9.94691505577048	8.52638035065823	7.68602647524714	9.50826054102109	8.74860244614258	10.4457993793162	10.3955706936551	9.18518107278303	8.27267418220032	8.36296661046319	9.24974946667438	11.3030927555429	10.1180344935086	8.140280153235	8.05885188531007	9.3330258877776	9.62892187917251
"F9Z35_0945.p01"	13.8394005596695	13.4200150450356	12.904372206831	13.8231964563082	13.4409099072348	13.6302712224483	13.0277872998728	13.1200440935892	12.5175564133818	13.3151355977462	13.0314359479083	13.7873893949168	14.0550093840726	13.7667706984332	13.0565328530102	13.49626668139	13.0174897140561	13.6659907701891
"F9Z35_0946.p01"	12.4867251024755	12.3548285995587	11.7809864028542	13.7289014490459	12.2668546202731	13.0807654718332	12.3761726132906	12.2285967313685	11.9844050339067	12.3969786659528	12.2227102682048	13.8227445053637	12.1821306397944	13.1198202156575	12.47654490229	12.5242586745106	12.1255959554972	12.5941182255165
"F9Z35_0947.p01"	9.28714745046783	10.0319991442656	10.9159451251284	10.8617593625374	10.3632804896582	10.7279326507691	9.69572095916148	9.95545253799146	10.4428384619871	10.9997245149539	10.6663128895399	10.8531156601535	9.30601302625126	9.94976553837279	10.7329853312105	11.0946467702788	10.4861826451306	10.2042684421758
"F9Z35_0948.p01"	11.6457024740975	11.8922137794304	11.3165427845897	12.0639343833845	12.1550017036338	11.7739792878031	11.6209199794554	11.4385611791334	11.5716366872162	11.7250308144773	11.66973324735	11.6878138096418	11.8270564506161	11.8827349167291	12.0228393267227	11.6487621019377	11.9489414908784	11.6577519768847
"F9Z35_0949.p01"	8.7841670467014	8.81244995475902	8.77654936453065	8.39815206621255	8.70849539929215	8.61178714537644	8.57275757384216	8.87836128666351	9.33871680451428	8.9265037122173	8.62577544425521	8.53921117586647	8.78221164955188	8.07774396016427	8.54830065442454	8.81579875182621	9.32587127007844	8.83951800925053
"F9Z35_0950.p01"	5.977078571676	6.12930360852461	6.49941074120438	6.65231903199886	6.49063643261628	6.4396102935857	6.60447210024497	6.09278426544318	7.02853995903391	6.86377570578056	7.0972692407808	5.96260569518558	5.44946993380261	5.63950936480228	5.50934431087006	6.99417560535137	6.45791882355616	6.10454965864637
"F9Z35_0951.p01"	11.4226421929543	11.4035451632301	12.582908420884	12.381844624704	11.840834356701	12.1043393442699	11.2625345445314	11.2944486509634	12.2734140231887	12.2787293816216	11.984295936225	11.9009308135493	11.3021912422773	11.3584019199407	12.541866291392	12.2656387064263	12.1111102326027	11.7772515951916
"F9Z35_0952.p01"	13.5736070655766	13.6509066206333	13.7062109769072	14.093841182122	13.8645532400538	13.7735347642845	13.4005642633834	13.4137063992293	13.399259167163	13.7289457092739	13.483345491037	13.9429288817511	13.7613513146528	13.885297601022	14.0303965399778	13.6666470449356	13.6846987567794	13.8877806703207
"F9Z35_0953.p01"	4.62591741624362	5.17621249895081	4.7220637769644	5.22019600941768	4.80731445131589	5.09960202148237	5.60018983221259	5.15329111457509	5.85253097839113	4.80451885989262	5.90972001794468	5.0512618616765	4.89361261347069	4.9783868589477	4.71101787263023	5.42766461254499	5.02605585662743	4.64613566888101
"F9Z35_0954.p01"	9.82196905463237	9.69433765012094	10.1285612748278	9.91815087512011	9.51429477245075	10.2161556612103	9.97575822477184	9.67032485841527	10.7777950231927	10.4055020123416	10.3840707245188	9.97985126478856	9.63975844028601	9.55144910557432	9.81027648929238	10.3406611713562	10.2740492563341	10.1149993162248
"F9Z35_0955.p01"	11.9760874129614	11.7715099961409	12.1529523617924	12.8261605915407	11.8857285182959	12.3503278620143	11.88487924202	11.8051304699951	12.2057326755922	12.6786756368098	12.3316188150777	12.3485219008402	11.7938774928035	11.7868195846073	12.2727600884807	12.2941547553484	12.1495889835156	12.2070584747939
"F9Z35_0956.p01"	5.88987547392269	6.00856937404649	6.86736575143921	7.12843667878121	6.58777835363035	6.53984163168801	5.63035440860209	6.21322525330543	6.18384182866761	7.84667682808987	6.24024583382591	5.80577821534324	6.05508323108064	5.95626520198408	6.68317587525419	7.1355507685341	6.53644480160117	6.37457792761367
"F9Z35_0957.p01"	9.12992051380117	9.38535042584042	9.04056301138217	9.16950174589365	9.19921802284509	8.98848375196345	9.22985367930738	9.28271665756025	9.23679072922562	9.44648575798667	8.92730160810132	9.26863736152554	9.1027536196581	9.32244059031959	9.19595233197351	9.13161199833166	9.01487503317741	9.31409226209297
"F9Z35_0958.p01"	6.24693345044321	5.99443645271225	6.55277878645576	6.02551958515835	6.61102632224746	6.13777616686434	6.53199976897078	6.38130118516568	6.21992904386235	6.75254662584581	6.24024583382591	5.41528408859829	6.22406460893961	5.6938260941806	6.13498782371012	6.149847541076	6.25481849042157	5.68310189102743
"F9Z35_0959.p01"	6.34259515885392	6.2280471139411	6.99673528417852	6.77748247910202	6.99167543332281	6.57796474094056	7.17541922828793	6.45808816858239	6.80387750698247	7.02242717434534	6.84681593078273	6.41572975459272	6.22406460893961	6.74532108451797	6.81557791052674	6.73631908339634	6.53644480160117	6.32475639661187
"F9Z35_0960.p01"	3.89996382438406	4.18715996138425	3.89996382438406	3.89996382438406	4.54675401042153	3.89996382438406	4.51886338652091	4.31804073246106	4.5032321477613	4.60512207361853	4.29604583238487	3.89996382438406	4.36703688042118	3.89996382438406	4.30947601685267	4.83414911073222	4.36937520921706	3.89996382438406
"F9Z35_0961.p01"	6.23159027848413	6.37439019843942	7.11518036311133	8.57216845330322	6.82423885659757	6.53984163168801	6.71303685943089	6.67466005658783	6.79222232818537	7.58801597907438	6.90339149300143	7.72249064688556	5.74368551187843	6.74532108451797	6.87733514805393	7.08998532185737	6.05218830990357	6.27301943425151
"F9Z35_0962.p01"	12.1104951808958	12.3012052264508	12.4119554350059	12.8600665570089	12.2717586997484	12.6086278241751	12.0448775455159	12.1649764663289	11.9862898036344	12.3578516790768	12.2558205304867	12.7738006447152	12.0686740936617	12.4382405056094	12.6534487552297	12.3257654060625	12.1485760912277	12.4863448622951
"F9Z35_0963.p01"	6.86221970260342	6.69598908648058	6.67777724961109	6.53858438363973	6.2427935636933	6.28555808475646	8.37240532109809	6.57064014796414	8.27554822490652	6.32989386524866	7.69824170613492	6.78151628711891	6.55937387800556	6.67150511120156	6.51728581280164	6.149847541076	6.74822531871647	5.83968563446932
"F9Z35_0964.p01"	7.32282977560928	7.56172191460736	8.2353200273723	8.16303616904033	7.60728847661006	7.80991064685173	7.45538783656801	7.95044136791241	7.6755966965552	7.97087842845767	7.06057507088218	8.06366280602686	7.87420952942719	8.16401214535404	7.98984982005526	7.63956702325889	7.96916231555994	7.65538001982371
"F9Z35_0965.p01"	10.1344884420951	10.1640176512544	10.5882192536306	10.8290727026945	10.4302158319689	10.1265056872975	10.2090235742446	9.99437087553653	10.3305943531519	11.0762671683153	10.230716372267	10.3778167317478	10.2100988185781	9.70134578346837	10.6549505533283	10.5875102886244	10.3640773630777	9.90980623600926
"F9Z35_0966.p01"	8.67789610379017	8.19291052616574	9.37785477592609	9.26341535226696	9.16125693311428	8.40986707225864	8.77947515665709	8.44547533846639	9.27226046563787	9.49580481547506	8.9670504538888	9.17662932624848	9.59234697214206	8.38796341979496	9.35388570234942	9.64922666001858	9.15067452683594	8.61222507025541
"F9Z35_0967.p01"	9.34570106798057	9.19382130016423	9.74890004018632	9.60987454762136	9.17275064670108	8.99537239832999	9.49460968434694	9.19681940049855	9.34852386374166	9.86016846299285	9.31893459918343	8.90805466206596	9.73460871392752	9.21618363916626	9.3049838649961	9.70632258786188	9.24473285526515	9.04695857508766
"F9Z35_0968.p01"	9.94631371081129	9.88576067581921	10.3557558129266	10.3909696119872	10.0174761745299	9.81637210318581	9.86500542664962	9.91167689702845	9.81106998839717	9.79665559705384	10.0108177579854	10.0387816826395	10.1147233874227	10.1225651698341	10.2440214823943	10.0602839731425	9.75930496171391	9.77731264474868
"F9Z35_0969.p01"	10.2308045158868	10.2139058327443	10.8629195171687	10.3171227787859	10.8302663273933	10.4781338022077	10.2124202748993	10.0182818327354	10.0700088283782	10.4003326738901	10.6327514186503	10.3907998637535	10.5635812213381	10.2849642531337	10.7684729631778	10.7246100625966	10.6738990396369	10.4806458665802
