"D55_H041_T1_20180201"	"D55_H041_T1_20190110"	"D55_PMN_H041_T0_20180201"	"D55_PMN_H041_T0_20190110"	"D55_PMN_H041_T1_20180201"	"D55_PMN_H041_T1_20190110"	"D60_H041_T1_20180208"	"D60_PMN_H041_T0_20180208"	"D60_PMN_H041_T0_20181212"	"D60_PMN_H041_T1_20180208"	"D60_PMN_H041_T1_20181212"	"D6_H041_T1_20180131"	"D6_PMN_H041_T0_20180131"	"D6_PMN_H041_T0_20190122"	"D6_PMN_H041_T1_20180131"	"D6_PMN_H041_T1_20190122"
"F9Z36_1135.p01"	6.88857042793265	7.07218075543996	7.40193065549664	7.19434319978799	7.29869901061138	6.8502082637964	7.45771042307604	8.04647622403728	6.49766406133222	7.6947713909927	6.23388192685735	6.73128186031848	7.22228887241329	8.20603070119619	7.52720175014501	6.76044279983143
"F9Z36_1136.p01"	12.0065598619628	12.1149697718339	12.2229730292211	12.0606330157817	12.1840323007609	11.8465845287513	12.0805880016187	12.1774093925354	12.1324429019179	11.987467175157	11.7518557728052	11.4692087252493	12.541429599608	12.1832854986338	12.3025243443656	11.8335999249774
"F9Z36_1139.p01"	13.3322218774401	13.6351129358569	13.8468255792756	14.2487260433162	13.7161517387721	14.1766171697756	13.524521337443	14.5683157684616	14.422037901032	14.3196264183927	14.2051861670647	13.0924766385068	14.2401540805281	14.1738552454784	13.6488033611815	14.2051345824056
"F9Z36_1140.p01"	9.13202770073284	8.93951447546326	9.00971371254939	8.94242056096492	9.06021731765864	8.91576840647516	9.06052634201381	8.75475523297641	8.22089602629451	8.67142548264861	8.48881810949084	9.03667370534692	8.82295187936382	8.54540187446777	8.94429254927956	8.34440742418676
"F9Z36_1141.p01"	8.65928905284831	9.94248625572819	7.57648204523961	8.07069367887037	7.63838378506256	8.09514127416052	9.34503240193003	7.88007689466695	7.4348449896401	7.6947713909927	7.5192051602711	9.28216583454433	7.6101852534885	8.0996374675493	7.45657655661661	7.28536228629923
"F9Z36_1142.p01"	7.2933678360524	7.19528639440065	7.03351752145116	6.78811467945868	6.79230910486974	7.42187162194768	7.13631448014027	6.84715153450257	6.90908332098359	7.25388073546688	7.05593428253411	7.18535043803033	7.11197354344451	6.79751328374541	7.22024157886954	6.84713759893941
"F9Z36_1143.p01"	6.51298841411212	6.65223146109305	7.03351752145116	6.47720924284418	6.40473654756321	6.39744446608135	6.56239564159173	6.37264253931755	6.53302982315433	6.27131289506434	6.44571224318125	6.68066894462863	6.13760873906982	6.7051752790196	6.25582685581494	6.45939975175154
"F9Z36_1144.p01"	5.87548437401418	6.08163585074422	6.52529069651799	6.58934824467686	6.32687218021161	6.20154922714155	6.13122859842138	6.32272873700928	6.68113445002071	6.27131289506434	6.429380071852	5.68406217893447	6.05278784157177	6.42104426761105	5.90967020195083	6.40153611138865
"F9Z36_1145.p01"	6.05016967577443	6.1758654722931	5.83255526708295	5.43572097450948	5.70322544750018	5.37536291889871	6.32952102788286	5.76089769470791	5.90990184441395	5.60803816884813	5.49347902882927	6.36365737168306	5.62638376576788	6.25066255426998	5.51910952137116	5.72748375932698
"F9Z36_1146.p01"	6.50191352173062	6.39949470691851	7.05448927804975	6.82706413877476	6.67554460728058	6.8132466344827	6.41204317845992	6.43233534089942	7.22322110764175	6.67057475303403	6.79820346944101	6.34139481617487	6.73115320061877	6.7051752790196	7.00351099042899	6.55031225988465
"F9Z36_1147.p01"	10.5202792098133	11.2075280992435	10.7951709471004	10.8885241852875	10.9159212511495	10.986275311769	10.7296679349621	10.5912978473941	11.1790197914748	11.0115263672596	11.1089368779731	10.6688195296539	10.703955469299	10.3745137705422	10.8388881624986	10.584902044204
"F9Z36_1148.p01"	8.04023331523668	7.77034163195738	9.24727848972138	9.10088700714766	9.33309095885372	9.224042478723	7.73589921994417	8.75475523297641	9.08499316298707	8.97002505976631	9.20213577044943	8.03898696683931	9.02810930438662	8.81953838830116	9.08940756547358	8.95757066548062
"F9Z36_1149.p01"	10.6298220501424	10.5883963633033	11.8129629960736	11.3814380032736	11.3271206878438	11.2278555266672	10.7147236522555	11.2010390222399	11.5070786252533	11.1513197258452	11.3820235386082	10.4800984253805	11.4913378453383	11.0883745263537	11.5095650252923	11.1317375628989
"F9Z36_1150.p01"	11.9166193341176	11.7018157039801	11.8646337206172	11.4681362187966	11.906666160404	11.5684796182574	11.9590567801172	11.4429205480246	11.8525657799869	11.8201686043023	11.7571938981901	11.816004926148	11.5634858873615	10.9749051211514	12.0486599723061	11.3129444547605
"F9Z36_1151.p01"	7.76600369630717	7.60946084665245	6.54072440325764	6.9492511892465	6.24372575004354	7.05284627774544	8.31438632678798	7.38517608281874	6.26154042303165	7.22391232263311	6.44571224318125	7.42348090513053	6.67929079406663	7.53583045337645	6.8242952958159	7.95017468212837
"F9Z36_1152.p01"	7.71008978788429	7.11028977663255	7.90011945367407	8.30603260611017	6.95019687966932	8.07264101323812	8.14535665105913	8.20502769298876	7.92022107635475	7.82868848670219	7.91681612246344	7.11256934121609	7.92798786423703	8.58733255430626	7.65858809087525	8.96379413009528
"F9Z36_1153.p01"	7.03356755076056	6.226504254069	7.37746327665375	7.39381614908127	6.9989536097419	6.69573687810691	7.01958471507021	7.15600749343424	7.4348449896401	6.84180082036108	6.88200781631304	6.44891995275576	7.21046028692439	7.39938951451546	6.93466576746392	7.98137690989827
"F9Z36_1154.p01"	9.77291262602972	9.29135231025484	9.86678704099672	9.9738049262997	9.73248166265797	9.43749258056125	9.78930335852375	10.0652512735734	10.1873670270189	10.1132109450842	9.71803217194606	9.52333236656029	9.82123109992251	9.52469572337491	9.83319076771406	10.1344479789227
"F9Z36_1155.p01"	9.44373684143873	8.78548895238732	10.8376071462308	10.6351123045064	10.8563847845762	9.98632949337954	9.54067857261198	10.671588284275	10.6508036345405	10.8471407697172	10.1846274797141	8.94871472695315	10.4476576102094	9.99281412737617	10.6284336016971	10.8290068385721
"F9Z36_1156.p01"	12.790171009116	12.5705706919312	13.3658920412996	12.9731801618119	12.9986147254873	12.7657802473799	12.4562915344881	12.8708594720837	13.0305715503887	12.788117244649	12.8357438268001	12.6487248589442	13.1536736105148	12.7905029218175	13.0981301342648	12.776447134135
"F9Z36_1157.p01"	8.62850646746891	8.59773713865157	7.82440410362748	7.93947736186799	8.0534531236149	7.85227993889117	8.21416968573549	7.68688426247631	7.63407232286911	7.25388073546688	7.69707995015671	8.95775692558662	8.05060831505897	7.81756547125628	7.38218322648885	7.07792286466199
"F9Z36_1158.p01"	11.0602115089623	11.0548311676662	11.3817559819797	10.9219634886123	11.280200356914	10.7426755202814	10.740248400048	10.7267932794309	11.1724620874448	10.9082698143301	10.653243005264	11.0953684293879	10.988983960517	10.5088771325834	11.3589389385594	10.5522960603837
"F9Z36_1159.p01"	9.85986640440172	9.31271744459481	8.16806672202335	8.18600950658794	8.39210192737683	8.74687466345061	9.14589374827268	7.84760590451254	8.38951880316744	7.90520497696208	8.78989720535437	9.67819364363343	8.70821697215245	8.22745163607842	8.24830570541088	8.43252268468473
"F9Z36_1160.p01"	9.60532757787615	9.65131262251125	11.6140545649108	10.8284557714127	11.4317233944283	10.4260799281124	9.49388991957221	10.8399541956738	11.1835925095161	11.0723703241957	10.3979171047418	9.89875177539841	11.1081659745019	10.3697321968929	11.3934524318077	10.6098721997332
"F9Z36_1161.p01"	9.8316337089002	9.62381209808999	11.9064972703462	11.0835823458932	11.0617766121284	10.5633045422199	9.94930694728547	11.3544851759389	11.0892647720781	11.1925425933403	10.4869194363591	9.9069322196983	11.5577994114259	10.7814830205769	11.4467131175457	11.1379304284089
"F9Z36_1162.p01"	8.45167837435994	8.10856561626398	11.26223328116	10.1814091657789	10.3339424480935	9.59223917212013	8.24438287883516	10.2240644784164	10.966513692199	10.1467781846376	9.77029396792304	8.26615191616901	10.7485730345208	9.85928959038363	10.7973090269224	10.3853175214775
"F9Z36_1163.p01"	11.7800642470627	12.3964871561404	13.9300214529214	13.4473122746893	13.4718622822106	12.8376540172995	12.0430568420317	13.440313140444	13.532179520259	13.4968903068439	12.9938095626139	11.8488119159286	13.353808663975	12.6627237011155	13.5162834472486	12.7819494566468
"F9Z36_1164.p01"	10.7967754949553	10.4864390491588	11.1979690882082	10.8618025427679	11.2561551594875	10.7614246664389	10.7590998012132	10.9562364942715	10.8331674157021	11.0338536217164	10.5922438590977	10.8472571452969	10.8590594035455	9.96295839232697	11.3055691434136	10.2884102452755
"F9Z36_1165.p01"	9.56659790024322	10.3238280910679	10.0790832142444	9.9258596811081	9.82697635353138	9.88306527438688	10.1105410921627	9.69545057021986	10.0235347337378	10.2283505461283	10.1268661502064	9.73313149714911	9.54110345357557	9.53541715663352	10.1185841149766	9.75369840734029
"F9Z36_1166.p01"	10.8355304316291	11.3151924105774	10.5377752354864	10.2193350865555	10.7942844311555	10.6221916771505	11.1093372621938	10.0826347848095	10.3035833081456	10.4390348338576	10.6573281075111	11.2694418648603	9.99969094558289	10.1996326406275	10.7301492768299	10.3358828869183
"F9Z36_1167.p01"	10.8136623357606	11.1946547976057	10.8441949134188	10.9391070950989	10.9004904763037	10.9550585639082	11.0687805893191	10.8722906597505	10.7395518139523	10.6395605651523	10.9144546055143	10.9049677453616	10.6048473605792	10.8973009465443	10.9012744285613	10.5584661051351
"F9Z36_1168.p01"	9.82331560627054	9.73969306242755	9.34559045785424	8.53466729467957	8.85735623597159	8.60832554792706	9.62650809706076	8.92857573523531	8.6693038815239	8.8406180351225	8.43249496442037	9.92718244462409	8.45181012131563	9.41051909568997	9.3028103257008	9.82199548178117
"F9Z36_1169.p01"	10.4362148123246	10.1685937665023	10.6991081204545	10.314388900061	10.3702482070221	10.2695044341385	10.3155040498582	10.4007535520414	10.0466764925118	10.1757608357077	10.2390733076594	10.4343569879866	10.3509932236302	10.3577084239214	10.5274976691024	9.84406021877795
"F9Z36_1170.p01"	8.23733260310929	7.95636687178961	8.47910812614397	8.43708474463235	8.37425760255352	7.96265623938631	7.8859174639408	8.41814735938517	8.86141240200877	8.24331105909391	8.15431871346605	8.33738296428895	8.36551046494846	8.57488173435447	8.55715017023991	8.01793613629143
"F9Z36_1171.p01"	7.58614868387023	7.69836534989232	8.34454341588448	8.06546159760482	7.88660953773893	7.55887414507302	7.66573682839021	8.51643406051996	8.33391985358139	8.52848586899482	7.84922262493463	7.33095792539638	8.13916365999203	8.636081233304	7.88946230727935	7.95017468212837
"F9Z36_1172.p01"	8.88331188464621	9.1201198624414	8.85561608934028	8.8903767049349	9.32385562180808	8.94892755944791	9.12178432122087	8.9740719703348	8.2562518861	9.39210953992435	7.8549803373271	9.10234100433625	9.09571517467056	8.64006974714237	8.36732017375946	8.40985590838723
"F9Z36_1173.p01"	8.97923435461568	9.4576013271667	9.29085048399834	9.21805069065133	9.37839904292074	9.01303453167744	8.8709567855252	9.02898828734669	9.64939364284062	9.28258960573537	9.43148144097097	9.32119402623184	8.97437735777275	9.54393719555074	9.25577315952196	9.2652042425288
"F9Z36_1174.p01"	11.1441700874548	9.59359686406279	8.27218985845654	8.26105688013118	8.99184278888801	10.353783216037	9.91421605838781	8.36777409839364	8.07566174775468	8.94775534344975	10.2303234564211	11.387046587092	8.26807029454419	8.55388679415609	9.33549113084202	10.2809660046131
"F9Z36_1175.p01"	10.6543448691241	11.3861074910983	9.61771681378999	9.72129769529175	9.96397907910869	10.3225558355007	10.514780148759	9.21094128118678	9.61302199770694	9.63698822579433	10.391064183858	11.0724439192787	9.63490232748788	9.38228482516238	10.3439225389501	10.1122460692757
"F9Z36_1176.p01"	10.2679553787764	10.0950424718243	9.13936974489936	9.52318548900278	9.84644338551439	10.3460395486999	9.8570086540244	9.06446694465734	9.59153713745243	9.31424380094379	10.3930254870486	10.4683050575314	9.64995829963351	9.00088810690779	9.88706056244525	9.79610908298287
"F9Z36_1177.p01"	10.561167459507	10.2979744858586	10.3166261236196	10.2134745355402	10.2142094992919	10.4921202773522	10.4446962963351	10.1624589572343	10.1451092680414	10.1584412621425	10.6318119008555	10.562277549887	10.3391048088195	9.98970038508029	10.5856497252691	10.0287699973919
"F9Z36_1178.p01"	11.242144621623	11.1718463052052	10.7498896743319	10.4300811870977	11.4252685428846	11.0816709942533	11.3407151679766	10.4207084111705	10.0807070391234	10.9163043554838	11.1214098499417	11.4723604810569	10.6114511249498	10.6702022397001	11.2552757399011	10.9011748165325
"F9Z36_1179.p01"	10.7490162114504	9.94675977612458	9.29940874997925	9.23899467173482	10.2824806083118	10.436326741906	10.0891742913624	9.40045613442419	8.73147527073204	9.88418387082702	10.2456010211125	11.0680233302176	9.48941871299216	9.08218082222932	10.6750953634319	9.9163290534089
"F9Z36_1180.p01"	9.96331914999389	8.91700149059173	8.63296114398212	8.77069414395947	9.13608243022525	9.91901155090234	9.27973181443626	8.65809086866667	8.40308701962032	9.08057148402766	10.0064636694914	10.1113832636808	8.51446022630336	8.81953838830116	9.7914241469876	9.93226034570089
"F9Z36_1181.p01"	13.0481186106732	12.913681975659	12.3492559166333	12.223979449823	12.374755161947	12.3488536973516	12.9521607369335	12.2174839989048	12.5942459176829	12.0792610499417	12.4833493450339	12.9710104375012	12.5058432027318	12.1174419229529	12.4152221001822	12.073966345334
"F9Z36_1182.p01"	7.69402801939318	9.06765191876194	7.74440275121644	8.23337487475886	8.07576481165609	7.97080114624023	7.87820269859728	8.20183167382223	7.80166512802107	7.9144852209822	7.72255245117437	8.20267786247004	7.82469769871148	8.38814289462147	7.73981625107122	7.73233611380314
"F9Z36_1183.p01"	7.67076004069037	7.62683423698289	7.00143946666946	7.03959437762226	6.67554460728058	6.79437315806773	7.46291668632344	6.82150692659389	6.78571606328118	6.64751221720116	7.03537782987751	8.2422147932269	6.86024442931548	7.07810759119971	6.42352583927783	6.65152414374222
"F9Z36_1184.p01"	9.21233307416936	8.37398489003784	8.57409536075073	8.75460241536501	8.57496676424752	8.77026624264357	9.71718750768677	9.14454881524115	8.73861547798912	9.50611238926719	9.12624971885131	9.0931416268866	8.67065935433884	9.14518039416679	8.88364846747074	9.56012445224497
"F9Z36_1185.p01"	7.77909958981762	7.15344700607456	7.87725084188568	7.9508874053096	7.37358446957879	7.6534889227268	8.59984814123224	8.21457298279858	7.67975071381503	8.12074374632421	7.55520926874893	7.53799827208311	7.92085468181516	7.91354204589836	8.08791127799149	8.70599687415071
"F9Z36_1186.p01"	10.0080369807564	10.2266753640751	9.45686344998612	9.76203144688181	9.70430431590727	9.47208129531681	9.91701767084846	9.22980728604263	9.10168421705741	8.96559864735902	9.18410350468522	10.6337036323357	9.51549297348718	8.84393165398739	9.66348258348057	8.33480803239451
"F9Z36_1187.p01"	7.83239532772979	8.8600332016538	7.50325358976137	7.66886234976099	7.80861839028301	7.89575594333107	8.11294411499554	7.77602525941467	8.04127100879233	7.48539972004118	7.61777348411973	8.05390053062843	7.53700955719978	7.95276406513136	7.50405440849777	7.30548480437754
"F9Z36_1188.p01"	12.3853836122415	11.6201963262468	10.5909734471078	10.6985717150455	10.875452615666	11.1157643535547	12.1254632378311	11.0872727813143	10.6289342765177	10.9128664597999	10.9908958046868	12.4895593458511	11.2066651221049	10.9709646727349	11.1799858905794	11.2728617980459
"F9Z36_1189.p01"	10.6950713884916	9.99377695598518	10.0951332337358	10.0845559570016	10.3791835809602	10.3429303990066	10.9566668316564	10.9136609715772	9.51474898873072	11.0876968401041	9.56804182087283	10.5769950272684	10.0556599155156	11.1600390986242	10.5964652808759	11.2342048591046
"F9Z36_1190.p01"	11.6997453071959	12.0102987250729	11.0411688391858	11.1574616168389	11.2730287906742	11.2244813801544	11.8181220798997	10.9339094754616	10.9140161690575	10.9220160336863	11.0987601098586	12.0240128497963	11.1839563883109	11.1634960118166	11.3919014221552	10.7358991754708
"F9Z36_1191.p01"	14.8224005869097	14.6248153795401	9.55301268001526	9.86284522968364	10.8108876317085	11.0139018700258	14.8000733808335	10.4444297780709	8.81151745654436	10.7348026552699	9.86804281008186	15.1885752563288	10.7928202348749	11.9223182553109	11.4835873572495	12.0409359612911
"F9Z36_1192.p01"	11.9787586848647	11.6975130953125	10.5195972519089	11.1140929091632	10.970143806835	11.2848505339257	11.9069554195638	11.1145616546467	10.4539422761085	10.7399857374208	10.7649815852902	11.8022946846672	11.2066651221049	11.3314857777154	10.690319698443	10.8659567856916
"F9Z36_1193.p01"	11.4913942605997	10.7758251855861	10.7568895517964	10.9440691685492	11.1891568332095	11.2603463183466	11.2350939469949	11.1296877615979	11.1991612516468	11.0125974437857	11.5171646208419	11.0531017001732	11.4359958975223	11.7899205428363	11.1062350173199	11.8629724562823
"F9Z36_1194.p01"	9.29291969078379	8.87268957228217	8.35281953669826	8.58289771393475	8.09773186391863	9.22742225404472	9.64803301021797	8.83917947412001	8.60431364344607	8.98759558683662	9.1954001357538	8.86346375114421	8.86786983883236	9.49863380770664	8.45348518186975	9.9480174446665
"F9Z36_1195.p01"	12.439586360242	12.3801568273462	11.2704083737475	11.3923700934482	11.4761162570876	12.3418643746008	12.4662028422011	11.2336843221067	11.905719082355	11.526793439726	12.4477128259892	12.6039863187774	11.6081883002123	12.0432045105596	11.6196764091254	12.3536281271657
"F9Z36_1196.p01"	9.90687387224109	8.74474605801468	8.72493737003017	9.05699078609514	8.98012392649822	8.86454847170693	9.92446211840303	8.89742409336057	8.71708733238318	8.83091264462106	9.0081879336097	9.67477502294886	9.20469203258446	9.47654928850794	8.8295481695555	9.9542723592028
"F9Z36_1197.p01"	8.13460191835115	8.78930956431553	8.19135798166625	8.31925357694416	7.93631456862733	8.09514127416052	8.35645720542537	8.44538417169988	8.81489828784765	7.95999639347734	8.26184991078158	8.18925141938261	8.70821697215245	8.31005669145907	7.85350937565092	7.94385102665605
"F9Z36_1198.p01"	9.11251252681017	8.92743596247462	10.0078255818434	9.53451857047703	9.78050357407788	8.90313366976486	8.98053663559169	9.66921692028937	9.58956798130173	9.27545975902076	9.14268476871361	9.16025448482145	9.91855883817612	9.1423758718622	9.63227105102635	8.73177474105747
"F9Z36_1199.p01"	10.888045385136	10.9821921772818	11.2693210346825	10.7284625521182	10.9612470938554	10.6209088621963	10.9203762840054	10.681317421228	11.3156293970009	10.9680177151881	10.9381511284622	10.8811522459133	11.0049540350722	10.7560612590085	11.183576275547	10.6537570202095
"F9Z36_1200.p01"	6.5456471379247	7.09770468424087	6.95745063725323	6.51026731190406	6.32687218021161	6.4727348714371	6.5724852601299	6.57547691451264	6.97300899272425	6.33249850178382	6.70874217096505	6.76397241925396	6.38317723672979	6.86983143941721	7.06902437217659	6.42112241299738
"F9Z36_1201.p01"	11.0657284533649	11.3171734270758	11.8204057842266	11.7473250665621	11.6467290672182	11.6927141852849	10.7034129284625	11.4150695479603	11.6384995880913	11.565256543057	11.6501811144662	11.2685356142111	11.405292929896	11.1758727463102	11.6717326482692	11.4308421974014
"F9Z36_1202.p01"	10.2037365685186	10.1149247434202	10.8894855034243	10.5933069021602	10.8370614797045	11.0197536247432	9.82355364856432	10.4295648240656	10.8627977457305	10.5597347897552	10.9055529248289	10.1409094094537	10.8130133618999	10.5527784732422	10.9589801408044	11.2815895953365
"F9Z36_1203.p01"	10.1705215376989	9.74264603034528	10.4844147366599	10.0768290430224	10.4781473934063	10.4652083827249	9.60001374635844	10.0791748139016	10.42884597204	10.3704997437623	10.7219436894009	10.3200182700932	10.2086999305117	10.4602274564605	10.5104427753275	11.1536368883955
"F9Z36_1204.p01"	11.2701317927131	11.1434703943547	11.2144467909879	10.880411638786	11.2043165957484	11.5059317514302	10.8668265295211	10.9472522554353	11.5169473537385	11.3941950656084	11.9043288352025	11.4176165889319	10.9036807322367	10.7796819666479	11.3557600110524	11.6201732428089
"F9Z36_1205.p01"	7.18798624406646	7.47661915955007	8.16806672202335	8.01205344777593	7.72606970212907	8.70378388510575	7.39366914619642	8.37345960079359	8.42984316154397	8.19097999316885	8.84550732827529	7.40007855596777	7.79374598804709	8.50658492833281	8.22045397660578	8.75709751384731
"F9Z36_1206.p01"	7.16455605547466	7.62683423698289	8.92369166026794	8.40439810501344	8.47812851441702	8.55540806897263	7.33795208744821	8.89939099236682	7.71671509673007	9.60323436869858	8.11180588519224	6.97733148596614	8.19331451715288	9.53755189706995	8.40488563298475	8.83048998392008
"F9Z36_1207.p01"	6.83797207927276	7.14736437837839	10.3049973625387	8.98715007693358	9.58573664618161	8.61351135979855	7.10973396183684	9.62717163840767	9.54351793164079	10.8897353188607	8.82235459108549	6.66915079416864	9.02480927991554	9.69309477535184	9.75325372092095	9.71553645675014
"F9Z36_1208.p01"	8.11930209983228	8.56688084887166	8.34038730583326	8.44915215995688	8.31934725962777	8.02654330235559	8.39194267763165	8.41263718736864	7.98807207449644	8.83091264462106	7.92777463992164	8.04326397696919	7.77007884442146	8.68322619595715	7.67933867142137	8.21427934917108
"F9Z36_1209.p01"	5.91272332006646	5.75811526712069	6.64386241176106	6.51026731190406	6.47802288154819	5.84867624887961	5.36125607716107	6.21632355313701	6.40466627512875	5.90610400645054	6.15416280509719	5.41882420892655	6.71409261892539	6.33880282116562	6.42352583927783	5.89263765434777
"F9Z36_1210.p01"	6.57224011775333	6.46243759444906	7.36090900627523	6.80122524282247	7.04601489480223	5.92876825099647	6.75936353679936	7.07979767647769	7.26418371270722	7.11355703428222	6.41283228266859	6.23994822047475	6.96378236676861	6.81229481009038	6.86210667778846	6.7454252413907
"F9Z36_1211.p01"	6.14329106921158	6.05323953039616	7.37746327665375	6.52647942823692	6.67554460728058	6.10669590986641	5.92695475073776	6.85559123484695	6.97300899272425	6.71551285609934	6.19469150026893	6.10199848435137	6.90559914326856	6.72102157821702	6.70392595466221	6.61865962825233
"F9Z36_1212.p01"	5.96628484084907	5.88270063837941	7.25720251916194	6.76149749216774	6.67554460728058	6.20154922714155	6.08724442645346	6.68525769273442	7.00995939539374	6.93859673990393	6.64088950058553	6.49610640531096	7.14974015256958	6.35988051259741	6.7853774702171	6.51472321192451
"F9Z36_1213.p01"	7.2528100142078	7.6651562964572	8.60901445733467	8.84247695071197	8.37425760255352	7.87852542826232	7.56799289811248	8.54691398766973	8.84827572769792	8.65500676830769	8.09249590407385	6.94483137205401	8.25116345427534	8.03419894072768	8.31564544831614	7.67218800467024
"F9Z36_1214.p01"	7.06660661554345	7.57405524853782	8.8758070154494	8.60102386379428	7.75412590781089	8.26338636620025	7.1297176287673	8.71954373204972	8.91594008010627	8.59314255872539	8.1165927146882	7.17348547054234	8.29581071579047	8.30503160523226	8.24830570541088	8.31541350133713
"F9Z36_1215.p01"	10.0778684023207	9.64711579846243	9.87539261651303	9.74749962204643	9.44805011866759	9.4109945027533	9.77289944415758	9.85168388262845	9.9955624005805	9.6003855116601	9.56630364303876	9.8649577875128	10.0621038687298	9.65428076197463	9.82860937261149	9.57238017421599
"F9Z36_1216.p01"	12.9427595758959	13.1645913677145	12.5420978645888	12.6992914867819	12.3669178276025	12.4960273346624	13.2792009805343	12.6988565525972	12.6854947681262	12.7475260934264	12.4594558551216	12.857779901973	12.6177446396407	12.6122672682425	12.5119182787529	12.5521582548912
"F9Z36_1217.p01"	11.8728574693746	12.366352431694	10.9091669853298	11.1309756689111	10.4316632981073	11.0992790300262	12.1106593883955	10.9029400638445	11.4797190472531	10.7933122571488	11.116077492303	11.813521827316	11.4624112569806	11.0417998177199	10.8881312455335	11.4291599048296
"F9Z36_1218.p01"	12.4548862221351	12.3415884468702	12.616020842041	12.4310110140826	12.4719020869147	12.8279603161433	12.1516540164217	12.3370539788069	12.5697541740839	12.4835701706225	13.0117855625136	12.6643110172386	12.3719439430956	11.853791535565	12.702264287079	12.5209096864308
"F9Z36_1219.p01"	8.75773602764291	8.13292362600338	9.02528485117359	8.72517447276092	8.42713593332575	9.32529091319229	8.16761428962854	8.49834973076023	8.38040124194675	8.9567046978117	9.36303102106759	8.99116718195205	8.31762133983433	8.64801363117881	9.12724680830288	9.51427273502879
"F9Z36_1220.p01"	6.98822582687498	6.38868913580492	6.58594032644447	6.69250329064309	7.09150085599882	6.44813619463307	6.61207126238864	6.94507687092886	6.64965470497041	6.52559918124413	6.39606237024729	6.34886040519016	7.31343350446938	7.47381376563082	6.70392595466221	7.39258573870615
"F9Z36_1221.p01"	6.47946963834754	5.8311241602838	6.69931260723851	5.82714148594346	6.24372575004354	5.66707956919379	5.90957052732553	6.46683110002839	5.6423338923886	5.54803434082637	5.73386162665426	6.35628105399641	6.13760873906982	6.53509944780819	6.661223245532	5.82970010903221
"F9Z36_1222.p01"	7.68940509215189	8.27912186670878	9.75152905351728	10.0703581550846	9.36945081581396	9.33472139210811	8.17704783682739	9.95818783511429	9.8286822368711	9.37886674006124	9.15893410049715	7.20877729898749	10.4708440369964	9.85244868836103	9.4413624816007	9.45372135539285
"F9Z36_1223.p01"	6.82501682433865	7.31906855143434	7.54764863361263	8.03365817036732	7.33664735642291	7.20129251612417	7.80680898174958	8.71954373204972	6.9977543806819	8.20612875005426	6.8585963281623	6.50270602685494	8.333763432633	8.36901778480327	7.22024157886954	8.26067871248364
"F9Z36_1224.p01"	11.1033381649695	11.2992455664208	12.5512964796401	13.1267922486422	12.2167919978028	12.6125674907901	11.468374471475	13.0184408881549	12.7386176049933	12.6017875569925	12.377651251138	10.4152367735795	13.1150887085264	12.3965807085737	12.4499196417371	12.2997190913642
"F9Z36_1225.p01"	9.95239627143662	10.5943994080622	10.458884493205	10.4709339835639	10.5977964416206	10.390384655908	10.1178641120551	10.3355563288993	10.6602095761455	10.4310446642238	10.4402624718371	10.2218152125163	10.4599074549165	9.81950336678	10.5720152013308	9.75549067005025
"F9Z36_1226.p01"	7.55337523880297	8.62366654418058	7.19290346112973	7.7497433192077	7.44463803848399	7.63300752021966	8.18330234702778	7.5364823363062	6.69659419480281	7.46007937776327	6.83476698461728	7.99328337553949	6.82912936860032	7.78164591503209	6.61707332804403	7.10129740416431
"F9Z36_1227.p01"	7.97931952892775	9.32853566256959	8.51270629904595	8.91952245147996	8.39210192737683	8.78412030083389	8.3313636680087	8.58412364103795	8.76682613672635	8.75595161734321	8.72269322517866	8.26979916459297	7.68819135714767	8.87807552483472	8.05670282883024	8.08834799967252
"F9Z36_1228.p01"	9.45993182155353	9.64396013597741	9.77624948000766	9.41900148125573	9.20814473025574	9.12965058671512	9.31983171947346	9.42111573408309	9.76556198490798	9.25385574121689	9.28483122159625	9.52181068474898	9.45798224585943	9.16466038243244	9.23513388545363	8.53239914990543
"F9Z36_1229.p01"	11.675559326662	11.6046014788074	11.0887919112723	10.9797151636916	11.3248105676327	11.1212178558458	11.9806313103479	11.1878514733265	11.1861989974007	11.3251827661722	11.2383640005501	11.8850341470956	11.1458009921848	11.3418969575591	11.4286729801768	10.9512683670709
"F9Z36_1230.p01"	11.1447957454372	11.2018208112222	10.6005170967116	10.240237970628	10.7398320437146	10.5088620688486	11.4391274037996	10.3951998131718	11.4485776189945	10.656105992723	10.9076120406022	11.1598360364716	10.6191174890838	10.6157171584846	10.8614800140506	10.6944793693256
"F9Z36_1231.p01"	12.4952642519978	12.4319589805574	12.0974889592179	11.8281428148014	12.1570184775586	12.3083938707753	12.775335284175	11.8476746637237	12.6683534920112	12.192746051127	12.5364261951422	12.6831348881662	12.2109905217602	12.1713168059951	12.3319392945282	12.2702682787888
"F9Z36_1232.p01"	6.34830679912919	5.84859832690272	6.39454612507546	6.1092041105235	6.61300807862878	6.26081440035551	6.13122859842138	6.54384305087966	5.90990184441395	6.60012106683135	6.32661945907352	5.93469975413737	6.38317723672979	6.22758739078975	6.8242952958159	5.86163722994643
"F9Z36_1233.p01"	5.15394637550326	5.19844906001093	5.09160661837628	5.28885018979321	5.70322544750018	5.30212603446124	5.36125607716107	5.46845412928336	5.12753928592249	5.48367266813609	4.8010564110275	5.04165765209831	4.97691334974519	5.21349157826109	5.02365253767435	6.06214775307903
